eval_id,interface,cal_diff,cal_ath,cal_gb_saturation,cal_hbs,rod_46,rod_0,rod_1,rod_49,rod_50,rod_51,rod_12,rod_119,rod_120,rod_121,rod_123,rod_125,rod_126,rod_9,rod_28,rod_54,rod_55,rod_56,rod_62,rod_73,rod_94,rod_42,rod_69,rod_24,rod_30,rod_63,rod_64,rod_65,rod_66,rod_67,rod_68,rod_70,rod_71,rod_72,rod_74,rod_75,rod_76,rod_77,rod_78,rod_79,rod_80,rod_81,rod_82,rod_84,rod_85,rod_86,rod_87,rod_88,rod_89,rod_90,rod_91,rod_92,rod_93,rod_17,rod_95,rod_97,rod_98,rod_99,rod_100,rod_101,rod_102,rod_104,rod_105,rod_106,rod_107,rod_108,rod_109,rod_116,rod_117,rod_124,rod_128,rod_129,rod_130,rod_133,rod_132,rod_136,rod_113,rod_112,rod_114,rod_137,rod_21,rod_138,rod_7,rod_111,rod_122,rod_8,rod_27,rod_29,rod_103,rod_110,rod_33,rod_36,rod_39,rod_40,rod_41,rod_57,rod_35,rod_43,rod_31,rod_44,rod_4,rod_14,rod_20,rod_16,rod_37,rod_19,rod_134,rod_6,rod_135,rod_45,rod_2,rod_34,rod_23,rod_83,rod_13,rod_52,rod_48,rod_118,rod_60,rod_47,rod_131,rod_58,rod_3,rod_15,rod_53,rod_22,rod_115,rod_59,rod_18,rod_5,rod_25,rod_26,rod_10,rod_38,rod_11,rod_61,rod_32,rod_96,rod_127
74,NO_ID,45.22720657,3.1757098939999997,0.3970242843,0.9281563576,0.006640626,0.008905304000000001,0.009446154,0.01040677,0.01019295,0.006780367,0.008228239,0.009297779,0.009291272,0.009306205,0.0091567,0.009013449,0.008853962,0.01089435,0.01121204,0.009197671,0.009120414,0.008905213,0.01235371,0.01496289,0.0865718,0.009068849,0.009161755,0.01226331,0.007072742,0.0131388,0.07250895,0.1100597,0.07675673,0.02785848,0.02441226,0.07392564,0.08344833,0.03877217,0.08763479,0.11425039999999999,0.1386724,0.018363900000000002,0.073465,0.09011493,0.013815200000000001,0.01168037,0.08213889,0.01336922,0.07945861,0.07234448,0.0883575,0.07568762,0.0035607079999999997,0.01726072,0.01010076,0.06862485,0.10628019999999999,0.34110690000000005,0.01100853,0.07687970000000001,0.1189507,0.06613743,0.06799363,0.07120881,0.06966841,0.08299561,0.08573786,0.08484297,0.06808225,0.08667694,0.07171041,0.3057994,0.4759662,0.3208322,0.4242013,0.306175,0.2069474,0.1675979,0.16291789999999998,0.1381085,0.22557159999999998,0.007642510999999999,0.00940083,0.5813356,0.3892449,0.5898715,0.10100239999999999,0.1353575,0.1272469,0.0686232,0.2200073,0.2449784,0.06979111,0.06483389,0.1266343,0.11132760000000001,0.09801627,0.07722532,0.09437597,0.07353868,0.01159524,0.19344070000000002,0.0071532769999999996,0.01064783,0.04143669,0.2061613,0.3383213,0.20071989999999998,0.1829239,0.2468545,0.17912089999999997,0.2337393,0.1754855,0.01037628,0.3217483,0.09938198,0.03853969,0.0067542719999999995,0.01065694,0.01128541,0.01058795,0.01070444,0.004981035,0.01056646,0.1470278,0.006490655,0.2165511,0.10578980000000002,0.1306661,0.05956975,0.08319856,0.08889326,0.2000249,0.4297641,0.26707390000000003,0.3312044,0.03632134,0.20509320000000003,0.05796874,0.005070209,0.007178498,0.006893729,0.15047470000000002
75,NO_ID,45.56822561,0.7021896081,0.6467300914,0.8113648864,0.0014680939999999999,0.001533716,0.001700277,0.02572891,0.01563692,0.001499299,0.001818919,0.002056262,0.002054507,0.002057851,0.0020244029999999997,0.001992874,0.001957598,0.0382918,0.05567271,0.002033726,0.002016343,0.001968904,0.03934466,0.06254372,0.1502682,0.002005323,0.002025566,0.0021342220000000003,0.001564064,0.002961736,0.1382833,0.1693553,0.1417694,0.09382262,0.08595117,0.13939400000000002,0.1474932,0.01817456,0.15109260000000002,0.1730655,0.1952337,0.07240975,0.1390809,0.15265789999999999,0.05304839,0.03350832,0.1452888,0.002917142,0.14405520000000002,0.13830839999999997,0.1516161,0.14106029999999997,0.0007872825,0.005032666,0.002812973,0.1351174,0.1674382,0.33021059999999997,0.002593588,0.1418097,0.17625729999999998,0.1335319,0.1348731,0.13734520000000003,0.136181,0.1467753,0.1491286,0.1485243,0.134993,0.15012129999999999,0.1377744,0.24519639999999998,0.34421090000000004,0.2597462,0.3150127,0.24764250000000002,0.1385124,0.11956300000000002,0.1087275,0.09030928,0.2207473,0.001689648,0.002078754,0.48701990000000006,0.39352990000000004,0.492274,0.07789343,0.1033247,0.09568711,0.08682556,0.2659798,0.21987399999999999,0.1383346,0.1303612,0.1836616,0.17342639999999998,0.162466,0.1422445,0.1592168,0.1421297,0.002451926,0.23827960000000004,0.001581392,0.0385647,0.01128697,0.1507341,0.3738462,0.1463808,0.22948360000000004,0.20594949999999998,0.1326766,0.17481529999999998,0.1233555,0.02441475,0.251017,0.16481300000000002,0.01810966,0.0014934660000000002,0.02398684,0.05897045,0.03556227,0.02707782,0.001101233,0.0342245,0.09108384,0.001435201,0.26257529999999996,0.07110018,0.09759516,0.03467265,0.15020550000000002,0.1556638,0.1471428,0.4487887,0.24072570000000001,0.30869440000000004,0.01658839,0.2482979,0.03227574,0.00112116,0.0015876129999999999,0.0012567,0.1123377
76,NO_ID,42.29170018,3.551441829,1.30421634,1.142281169,0.007426684,0.006742289,0.006647941,0.01163781,0.0113988,0.007582725,0.009201398000000001,0.01039759,0.01039096,0.01040736,0.01023977,0.01007958,0.009901648,0.01218318,0.01250014,0.0102858,0.01019979,0.009958594,0.01205606,0.01244938,0.01510712,0.01014205,0.01024524,0.009558042,0.007909338,0.01008032,0.01471673,0.0173704,0.01485502,0.01338594,0.01308487,0.01468082,0.01504905,0.010343399999999999,0.01517092,0.01776225,0.02334917,0.01262583,0.0147317,0.01529371,0.01227954,0.01196377,0.01526639,0.01021504,0.01492423,0.01464023,0.015190100000000002,0.01480669,0.003981748,0.01024875,0.007495875,0.01457348,0.01694311,0.247561,0.009634893,0.01478834,0.01835182,0.01450605,0.01456094,0.01465631,0.01461306,0.01504651,0.01512008,0.01506007,0.01456114,0.01513364,0.01467495,0.1764199,0.2432906,0.1773131,0.2276636,0.1456989,0.06945331,0.06391006,0.06031741,0.05504968,0.1580455,0.008546878,0.010513600000000001,0.29850659999999996,0.33452550000000003,0.3186171,0.04005952,0.03655574,0.03545793,0.03176283,0.08708117,0.1848868,0.01500684,0.01470323,0.018181799999999998,0.01654398,0.01599483,0.01512263,0.01586246,0.01504964,0.01188544,0.04653956,0.007999406,0.0119076,0.007920414,0.08996124,0.27151529999999996,0.1009289,0.0625907,0.1282607,0.07601319,0.1125006,0.06851995,0.01160388,0.1455245,0.01596607,0.01213799,0.007553135999999999,0.01191726,0.01255377,0.01184105,0.01197182,0.005570385,0.01181651,0.05507911,0.007258429,0.08437879,0.03074479,0.03597014,0.01853772,0.01538363,0.01562915,0.09974261,0.3593736,0.14800639999999998,0.2253397,0.01144514,0.07941736,0.01709903,0.00566969,0.008027352,0.006261903,0.03840378
77,NO_ID,5.056709816000001,8.156512004,1.656235159,1.052764027,0.01705693,0.0154849,0.01526854,0.02672996,0.02618063,0.01741585,0.02113314,0.02388169,0.0238644,0.02390293,0.02351943,0.02315056,0.02274149,0.027981299999999997,0.02870919,0.02362302,0.02342481,0.02287243,0.0276911,0.02859236,0.03466158,0.02329395,0.02353096,0.02195198,0.018165200000000003,0.02315196,0.03380186,0.03601717,0.03411773,0.02992593,0.029508499999999997,0.03339788,0.03456193,0.019062400000000004,0.03481567,0.03639182,0.03927843,0.02899866,0.03383572,0.03499332,0.02820435,0.02747754,0.03383295,0.02346113,0.03427539,0.03362269,0.03480838,0.03400634,0.009145036,0.02345622,0.017216099999999998,0.03346838,0.03548618,0.2065379,0.02212945,0.03396594,0.03713952,0.03331768,0.03344344,0.03366217,0.03356145,0.03455439,0.03472831,0.034591000000000004,0.03344378,0.03475633,0.03370475,0.1268607,0.1914777,0.14030820000000002,0.16732829999999999,0.09665135,0.05424687,0.05098273,0.04793403,0.04360755,0.1065454,0.01962985,0.02414614,0.24288979999999996,0.2994551,0.26384559999999996,0.02080992,0.04343763,0.04208111,0.03143558,0.07707303,0.1104759,0.03446654,0.03376955,0.03862318,0.03798794,0.03673634,0.03473177,0.03643165,0.03456501,0.02729727,0.04182057,0.01837372,0.02734924,0.01802533,0.06064824,0.21222629999999998,0.05512381,0.06985135,0.09571036,0.05850704,0.06213754,0.0583558,0.02665154,0.09748349,0.03666995,0.02309658,0.01734759,0.02737076,0.0288327,0.02719647,0.02749484,0.01279344,0.02713977,0.03352329,0.01667048,0.0754118,0.03922125,0.04278166,0.02374593,0.03533148,0.03589556,0.05496051,0.326973,0.11468219999999998,0.17333339999999997,0.02309687,0.07433493,0.02308575,0.01302179,0.01843788,0.01438176,0.04704512
78,NO_ID,35.48835725,5.677567419,1.057477277,1.089093336,0.01187248,0.01077842,0.01062765,0.01860567,0.01822308,0.01212276,0.01471017,0.01662277,0.01661132,0.01663807,0.01637057,0.01611442,0.01582927,0.01947668,0.01998289,0.01644322,0.01630576,0.01592096,0.01927464,0.01990299,0.02422879,0.01621406,0.01637949,0.01528038,0.01264413,0.01612489,0.02352821,0.02876896,0.02374765,0.0216086,0.02122805,0.02374886,0.0240896,0.01701836,0.02430898,0.03000774,0.04134583,0.02022739,0.02355246,0.02450163,0.01963191,0.01912629,0.02482153,0.01633033,0.02387095,0.0234314,0.02434915,0.02367102,0.006365798000000001,0.01648115,0.01204753,0.02329759,0.02770584,0.27511209999999997,0.01540325,0.02364466,0.03130987,0.02319071,0.02327821,0.02343041,0.02336078,0.02408325,0.02420084,0.02411312,0.02327958,0.02423176,0.02346067,0.20084129999999997,0.26848649999999996,0.1982185,0.2568525,0.17565039999999998,0.08351921,0.07453182,0.07249209,0.06594944,0.1735654,0.01366388,0.01680748,0.3487148,0.3480797,0.36426859999999994,0.05423121,0.05839209,0.05534328,0.04453367,0.1193752,0.1998112,0.02399124,0.02350618,0.03448107,0.02745326,0.02558727,0.02417646,0.02535935,0.02405996,0.01900087,0.06689669,0.012789499999999999,0.01903677,0.01309239,0.11655850000000001,0.284543,0.1198603,0.09094212,0.15269670000000002,0.08737823,0.12553699999999998,0.07888649,0.0185511,0.18078970000000003,0.02554865,0.02127476,0.01207508,0.01905264,0.02006966,0.01893038,0.0191384,0.008905112,0.01889101,0.06474682,0.01160389,0.11665350000000001,0.04533377,0.05772301,0.02890016,0.0245933,0.02498609,0.1203769,0.3754615,0.1753398,0.2555901,0.01982462,0.1081507,0.0273272,0.009064401,0.01283425,0.01001073,0.06456373
79,NO_ID,23.88853459,4.539214241,0.8560606373,0.97544379,0.00949199,0.008617251999999999,0.008497228,0.01487517,0.01456945,0.009691871999999999,0.01176094,0.0132898,0.01328054,0.01330211,0.01308846,0.01288332,0.01265557,0.01557178,0.01597639,0.0131467,0.01303683,0.01272865,0.015409899999999999,0.01591172,0.04587893,0.01296347,0.013095500000000001,0.01221663,0.01010945,0.01290432,0.03568087,0.06190614,0.0394588,0.01742959,0.01715133,0.03104506,0.04464448,0.01475386,0.04784967,0.06437236,0.08166056,0.016193100000000002,0.03615676,0.0496834,0.01569552,0.01529127,0.0368594,0.01305816,0.04134211,0.03359387,0.04759766,0.03835366,0.005089258,0.0132102,0.009659271,0.03213798,0.05703506,0.2847573,0.01231671,0.03806198,0.06834216,0.03120159,0.03248726,0.034557300000000006,0.03330612,0.04485564,0.04696336,0.04557811,0.03206559,0.04737847,0.03468718,0.21579859999999998,0.28756090000000006,0.2225361,0.2786611,0.1999764,0.10450219999999999,0.08593431,0.08138505,0.07241197,0.167486,0.010924,0.01343756,0.3937884,0.3472594,0.4025509,0.05592875,0.06198294,0.05898466,0.04198511,0.15462479999999998,0.1937381,0.03336692,0.02558386,0.07571454,0.06757122,0.05623397,0.03569063,0.05330124,0.03727179,0.01519127,0.1069175,0.01022494,0.01521979,0.01156482,0.13047419999999998,0.2804481,0.12311,0.125376,0.1588725,0.09890327,0.12531789999999998,0.09125476,0.01483148,0.20711239999999997,0.05884263,0.01932408,0.009654033000000001,0.01523202,0.01604521,0.01513459,0.01530095,0.007119988000000001,0.01510302,0.07100081,0.009277200000000001,0.1521742,0.04402177,0.06242121,0.02773693,0.04547643,0.05122763,0.1256415,0.3738701,0.1847384,0.2660546,0.01780096,0.1412279,0.02612907,0.0072465590000000005,0.01026034,0.00800367,0.06998304
80,NO_ID,21.98620018,1.2682491809999998,1.311525759,1.1806559890000001,0.002651938,0.002407771,0.002374366,0.004156071,0.004070695,0.0027081159999999996,0.003286061,0.0037131,0.0037106659999999996,0.003716623,0.003656778,0.003599484,0.0035361859999999998,0.0043504170000000005,0.0044638279999999995,0.003673599,0.00364194,0.003556113,0.004305066,0.004445912,0.005388843000000001,0.003621734,0.003658437,0.0034137779999999997,0.002825046,0.003599653,0.0052553190000000005,0.005771808000000001,0.005304046999999999,0.004684675,0.0045931620000000005,0.005191994,0.005374161999999999,0.003775755,0.005413463,0.00580136,0.007929639,0.004508878,0.005260519,0.005441508,0.004385412,0.004272234000000001,0.005277916,0.003647954,0.005329735,0.005228084,0.005411946999999999,0.0052871559999999995,0.0014222129999999999,0.003646828,0.002676568,0.005204038,0.005630938,0.2302172,0.003440731,0.005281043000000001,0.005948228000000001,0.005180179,0.00519969,0.005233415,0.0052183970000000005,0.005373295,0.005399598,0.005378169,0.005200061,0.005404295,0.005240527,0.1668666,0.23256269999999998,0.173576,0.2171188,0.1357114,0.06471652,0.05890661,0.05688413,0.05133197,0.1277374,0.003051892,0.0037547229999999997,0.28357459999999995,0.31879650000000004,0.30075419999999997,0.02655244,0.02143948,0.02048718,0.01700645,0.0520783,0.15280660000000001,0.005359008,0.00525056,0.00615202,0.005906469,0.005712104,0.005400136999999999,0.0056649280000000005,0.0053745,0.004244312,0.02205277,0.0028564009999999997,0.004252519000000001,0.0028021879999999997,0.08100729,0.247087,0.08315039,0.03154074,0.11164360000000001,0.07074083,0.09138992,0.06513585,0.004143689,0.140656,0.005701599,0.003978059,0.002697234,0.004255872,0.004483124000000001,0.004228763,0.004274775,0.001989161,0.004219608,0.05188779,0.002591855,0.04990653,0.01532402,0.02146797,0.008909061,0.005493435,0.005581183000000001,0.08310269,0.34032840000000003,0.1266762,0.2052313,0.003809005,0.04415258,0.007422403,0.002024731,0.00286707,0.002236358,0.02357483
81,NO_ID,39.17005373,2.650284193,1.658325958,1.0680395459999998,0.005542076,0.005031428,0.004960555,0.008684994,0.008506423,0.005658973,0.006866234000000001,0.0077594709999999996,0.0077541680000000005,0.007766526,0.007641959,0.007522144000000001,0.007389009,0.009091843,0.009328153,0.00767593,0.007611564,0.007432029000000001,0.008997181,0.009290724,0.01126252,0.007568401999999999,0.007645882,0.007132896999999999,0.0059022530000000005,0.007522724000000001,0.01098259,0.01189704,0.01108573,0.009747408,0.009588938,0.01084975,0.01123004,0.006775336,0.01131218,0.01225554,0.01651029,0.009422772,0.0109934,0.01137071,0.009164091999999999,0.008928226,0.01102189,0.007622734,0.01113762,0.01092532,0.01130994,0.01104953,0.00297143,0.007621351,0.005593804,0.01087554,0.01168392,0.2131038,0.0071904659999999995,0.01103599,0.01286656,0.01082546,0.01086626,0.01093731,0.01090473,0.01122857,0.01128361,0.01123869,0.01086562,0.0112935,0.01095137,0.1451895,0.20850879999999997,0.1509083,0.18588529999999998,0.1087114,0.05565217,0.05017368,0.04561839,0.04131948,0.13377329999999998,0.0063780880000000005,0.007845791,0.2632934,0.31668440000000003,0.28207459999999995,0.02697047,0.02503535,0.02393656,0.02075381,0.08325803,0.15869360000000002,0.01119926,0.01097225,0.01267719,0.01234302,0.01193666,0.01128542,0.01183766,0.01123095,0.008869435,0.030481,0.00596964,0.008886003,0.0058563999999999995,0.05927578,0.2517583,0.07657148,0.05829496,0.10651050000000001,0.06341771,0.09372038,0.05597332,0.00865905,0.10716210000000001,0.01191482,0.007559113,0.0056365519999999995,0.008893367,0.009368245,0.00883662,0.008933652,0.004156701,0.008818257,0.04173292,0.005416599,0.08045593,0.01905451,0.02443396,0.009885085,0.01148017,0.01166316,0.07336143,0.34018059999999994,0.1163781,0.1875965,0.007541379,0.07287219,0.008990564,0.004231194000000001,0.005990388,0.00467309,0.02628996
82,NO_ID,44.21784066,4.874326869,0.39434148090000004,0.9087836043,0.01019286,0.01207739,0.01256844,0.01597344,0.01564487,0.01040767,0.01262954,0.01427119,0.01426096,0.01428464,0.01405406,0.01383466,0.01358971,0.01672174,0.01719049,0.01411715,0.01399842,0.01366877,0.01814662,0.02251885,0.1037346,0.01391993,0.01406253,0.01681985,0.01085568,0.01798458,0.08972432,0.1273746,0.09388726,0.04250975,0.03611241,0.09153137,0.10054450000000001,0.04302012,0.10471330000000001,0.13146760000000002,0.1557115,0.02622646,0.09069192,0.1070704,0.02078727,0.01742213,0.09954705,0.01827765,0.09659804,0.0897212,0.1054595,0.09288393,0.005464834,0.02221313,0.01370757,0.08592860000000001,0.12388800000000001,0.3459909,0.01563373,0.09402485,0.1360085,0.08345132,0.0852681,0.08843231,0.08694857,0.10000160000000001,0.10270209999999999,0.1018395,0.08540657,0.103655,0.08897467,0.30756740000000005,0.47770209999999996,0.32248000000000004,0.42612619999999996,0.30802470000000004,0.2089866,0.1691581,0.16476970000000002,0.139889,0.2301788,0.01173065,0.01442961,0.5827336999999999,0.3946857,0.5913748999999999,0.1036858,0.15069449999999998,0.1421581,0.07425674,0.2351314,0.2492944,0.0866632,0.08191903,0.14371979999999998,0.12860239999999998,0.1153809,0.09403793,0.11158219999999999,0.09036210000000001,0.01726217,0.21017800000000003,0.01098024,0.0163436,0.04609291,0.20958960000000001,0.3504836,0.204531,0.1983183,0.2519084,0.1809588,0.2378542,0.1773404,0.01592619,0.32359629999999995,0.1168115,0.0432895,0.01036663,0.01635697,0.01728952,0.01625196,0.01643021,0.007645316,0.01621858,0.1482785,0.009962142,0.23170639999999998,0.12010209999999999,0.1457126,0.06454415,0.09983886,0.10576660000000002,0.2038104,0.4372804,0.27209079999999997,0.3359772,0.04113901,0.2203775,0.06259423,0.007781771,0.01101826,0.009894473,0.16608820000000002
83,NO_ID,21.80601495,8.669959741,0.4892597549,1.170961002,0.01813042,0.01657985,0.01644649,0.02841264,0.02782836,0.0185123,0.02246421,0.02538439,0.02536632,0.02540742,0.02499927,0.02460889,0.02417377,0.02974248,0.03051672,0.02511007,0.02489972,0.02431216,0.02958995,0.03090285,0.03907218,0.02476014,0.02501264,0.02351433,0.01930842,0.02528039,0.03623532,0.0457419,0.03677914,0.03569038,0.03490869,0.03907893,0.0380381,0.03405492,0.03894035,0.04693385,0.05744147,0.03205754,0.03640131,0.03962015,0.03033957,0.02924382,0.04091878,0.02554138,0.03738122,0.03680002,0.03935294,0.03660741,0.009721101999999999,0.02714619,0.01930449,0.03594753,0.04505384,0.3341572,0.02401759,0.03717555,0.04861161,0.03546656,0.03563158,0.03597166,0.03585552,0.037684300000000004,0.03835319,0.03858288,0.03575896,0.03869212,0.03617765,0.2678678,0.39267329999999995,0.29407140000000004,0.3364905,0.27585440000000006,0.1761164,0.1467683,0.1423549,0.11404639999999999,0.204349,0.02086556,0.02566649,0.533713,0.3770485,0.5359090999999999,0.0859619,0.1135452,0.1111411,0.07045782,0.1309286,0.22501149999999998,0.03663639,0.03610171,0.04967383,0.04324361,0.04080249,0.03763413,0.03991954,0.03674534,0.02901549,0.10039989999999999,0.01952979,0.02907132,0.03185859,0.1785517,0.30900140000000004,0.164459,0.10463710000000001,0.21641149999999998,0.15514160000000002,0.1904901,0.1543991,0.02832935,0.29192080000000004,0.04124649,0.03891491,0.01843989,0.02909359,0.030647700000000003,0.02890886,0.02922563,0.01359897,0.02884844,0.11302290000000001,0.01772023,0.1282696,0.09707053,0.1144261,0.05519987,0.03772631,0.03844937,0.1669731,0.4095483,0.24525270000000002,0.32160570000000005,0.03737773,0.12015319999999999,0.05205923,0.01384133,0.01959806,0.01529768,0.12068530000000001
84,NO_ID,22.47145939,6.619030703,0.34531240399999996,1.14071662,0.01384167,0.01375463,0.01402178,0.02169083,0.02124511,0.01413286,0.01714934,0.01937915,0.01936583,0.01939741,0.01908503,0.01878682,0.01845546,0.02270677,0.02329923,0.01916992,0.01900931,0.01856109,0.02320329,0.02483134,0.03232437,0.01890305,0.01909539,0.01945647,0.01474067,0.02079123,0.02883718,0.04161181,0.02957218,0.03100734,0.03026487,0.03306204,0.03114075,0.03589346,0.03229712,0.04363232,0.06093357,0.02671512,0.02917117,0.03321561,0.024244400000000003,0.02270029,0.03522383,0.02109961,0.03035461,0.03001782,0.03270119,0.02939778,0.0074211469999999995,0.02376131,0.01575878,0.02858795,0.04060637,0.344621,0.01920472,0.03045168,0.04619999,0.02774277,0.02802053,0.02860402,0.02842758,0.03082094,0.03164828,0.03174153,0.02828321,0.03205276,0.02887613,0.3023882,0.4737778,0.3331155,0.4124991,0.3091412,0.21431260000000002,0.1717089,0.170683,0.14006010000000002,0.2101138,0.01592959,0.0195944,0.5820422,0.3843083,0.5939799,0.09349924,0.1199812,0.1162663,0.07059845,0.1408532,0.2308959,0.02796991,0.028936700000000003,0.05614697,0.04443419,0.03413178,0.03082428,0.03287029,0.02833423,0.02234838,0.11388150000000001,0.01490982,0.02219388,0.04356997,0.2027362,0.3105136,0.1885156,0.10977910000000002,0.236319,0.18067339999999998,0.216806,0.18312979999999998,0.02162699,0.3350715,0.03482582,0.04054629,0.014077600000000001,0.02221174,0.02340706,0.02206999,0.02231169,0.01038188,0.02202374,0.14997120000000003,0.01352819,0.13796589999999997,0.102797,0.1219905,0.05917077,0.03016085,0.03089027,0.189361,0.4162315,0.261939,0.33290990000000004,0.03806036,0.1271532,0.05670216,0.01056722,0.01496226,0.01203933,0.1353291
85,NO_ID,3.8397388830000003,8.974971717,1.964426138,1.034008204,0.01876852,0.01703872,0.01680098,0.02941213,0.02880749,0.01916409,0.02325461,0.02627767,0.02625917,0.02630163,0.02587887,0.02547513,0.02502369,0.03078861,0.0315905,0.02599322,0.025775799999999998,0.0251677,0.03046953,0.03146147,0.03813878,0.02563152,0.02589245,0.02415444,0.01998782,0.02547573,0.0371941,0.03957209,0.03754062,0.03292845,0.03247232,0.03675276,0.03803048,0.02097499,0.03830982,0.03969716,0.04246145,0.0319089,0.037231,0.03850375,0.031034199999999998,0.03023468,0.03722762,0.02581551,0.03771613,0.0369971,0.03830132,0.03741909,0.0100629,0.02581041,0.01894333,0.03682788,0.03904927,0.1837851,0.02434951,0.0373741,0.04042399,0.03666117,0.03680038,0.03704017,0.03693002,0.03802168,0.0382119,0.03806239,0.03679992,0.03824382,0.03708673,0.10387850000000001,0.1626215,0.11622439999999999,0.13633520000000002,0.08529124,0.04668864,0.04412767,0.03702236,0.03544585,0.09791346,0.02159922,0.02656887,0.21910090000000002,0.2855607,0.24019920000000003,0.01917142,0.04602633,0.04506967,0.03223934,0.07340515,0.10146799999999999,0.03792537,0.03715801,0.04249858,0.04179988,0.04042308,0.0382172,0.04008714,0.0380329,0.03003625,0.04514997,0.02021711,0.03009384,0.01983421,0.04951267,0.1965906,0.04535303,0.07151426,0.08259875,0.04915091,0.05150584,0.04924968,0.02932588,0.08367828,0.04034892,0.0254144,0.01908845,0.03011693,0.03172563,0.02992553,0.03025415,0.01407737,0.02986335,0.024326300000000002,0.01834365,0.07198986,0.043056199999999996,0.04508335,0.02605134,0.03887643,0.03949776,0.04455851,0.3156894,0.101806,0.1535121,0.02541464,0.073737,0.02536268,0.01432823,0.02028787,0.01582499,0.047369800000000004
